ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
114155,Alois Stadlober,M,21,183,73,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
114155,Alois Stadlober,M,25,183,73,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
114155,Alois Stadlober,M,25,183,73,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
114155,Alois Stadlober,M,25,183,73,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
114155,Alois Stadlober,M,25,183,73,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
114155,Alois Stadlober,M,29,183,73,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
114155,Alois Stadlober,M,29,183,73,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
114155,Alois Stadlober,M,29,183,73,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
114155,Alois Stadlober,M,29,183,73,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
114155,Alois Stadlober,M,31,183,73,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
114155,Alois Stadlober,M,31,183,73,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
114155,Alois Stadlober,M,31,183,73,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
114155,Alois Stadlober,M,35,183,73,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
114155,Alois Stadlober,M,35,183,73,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
114155,Alois Stadlober,M,35,183,73,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
114155,Alois Stadlober,M,35,183,73,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
114156,Teresa Stadlober,F,21,168,52,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
114156,Teresa Stadlober,F,21,168,52,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,NA
114156,Teresa Stadlober,F,21,168,52,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,NA
114156,Teresa Stadlober,F,21,168,52,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,NA
114265,Wolfgang Stampfer,M,29,191,98,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,NA
114265,Wolfgang Stampfer,M,29,191,98,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,NA
114265,Wolfgang Stampfer,M,33,191,98,Austria-1,AUT,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Two,NA
114265,Wolfgang Stampfer,M,33,191,98,Austria,AUT,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,NA
114265,Wolfgang Stampfer,M,37,191,98,Austria-1,AUT,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,NA
114265,Wolfgang Stampfer,M,37,191,98,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,NA
114294,Johann Standmann,M,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
114294,Johann Standmann,M,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
114294,Johann Standmann,M,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
114294,Johann Standmann,M,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
114295,Martin Standmann,M,23,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
114295,Martin Standmann,M,23,NA,NA,Austria,AUT,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
114310,Thomas Stangassinger,M,22,180,82,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,NA
114310,Thomas Stangassinger,M,22,180,82,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,NA
114310,Thomas Stangassinger,M,26,180,82,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,NA
114310,Thomas Stangassinger,M,28,180,82,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
114310,Thomas Stangassinger,M,32,180,82,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,NA
114340,Brian Stankiewicz,M,31,180,80,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
114340,Brian Stankiewicz,M,37,180,80,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
114428,Bernhard Starkbaum,M,27,186,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
114518,Christina Staudinger,F,26,158,60,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
114572,Mario Stecher,M,16,177,62,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Team,NA
114572,Mario Stecher,M,16,177,62,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Nordic Combined,Nordic Combined Men's Individual,NA
114572,Mario Stecher,M,20,177,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,NA
114572,Mario Stecher,M,20,177,62,Austria,AUT,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,NA
114572,Mario Stecher,M,24,177,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Team,Bronze
114572,Mario Stecher,M,24,177,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Individual,NA
114572,Mario Stecher,M,24,177,62,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Nordic Combined,Nordic Combined Men's Sprint,NA
114572,Mario Stecher,M,28,177,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Team,Gold
114572,Mario Stecher,M,28,177,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Individual,NA
114572,Mario Stecher,M,28,177,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Nordic Combined,Nordic Combined Men's Sprint,NA
114572,Mario Stecher,M,32,177,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
114572,Mario Stecher,M,32,177,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
114572,Mario Stecher,M,32,177,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Nordic Combined,Nordic Combined Men's Team,Gold
114572,Mario Stecher,M,36,177,62,Austria,AUT,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",NA
114572,Mario Stecher,M,36,177,62,Austria,AUT,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",NA
114572,Mario Stecher,M,36,177,62,Austria,AUT,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,Bronze
114783,Heinz Steinberger,M,25,NA,NA,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 5,000 metres",NA
114783,Heinz Steinberger,M,25,NA,NA,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Men's 10,000 metres",NA
114797,Anton Steiner,M,21,170,73,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
114797,Anton Steiner,M,21,170,73,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,NA
114797,Anton Steiner,M,25,170,73,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
114797,Anton Steiner,M,25,170,73,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
114797,Anton Steiner,M,25,170,73,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
114797,Anton Steiner,M,29,170,73,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,NA
114809,Manfred Steiner,M,21,NA,NA,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
114812,Roswitha Steiner (-Stadlober),F,20,171,63,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
114812,Roswitha Steiner (-Stadlober),F,20,171,63,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,NA
114812,Roswitha Steiner (-Stadlober),F,24,171,63,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,NA
115295,Leonhard Stock,M,21,183,84,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
115295,Leonhard Stock,M,21,183,84,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
115295,Leonhard Stock,M,21,183,84,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,NA
115295,Leonhard Stock,M,29,183,84,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,NA
115295,Leonhard Stock,M,29,183,84,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Super G,NA
115295,Leonhard Stock,M,33,183,84,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,NA
115313,Martin Stockinger,M,22,172,72,Austria,AUT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
115315,Ingrid Stckl,F,24,165,64,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Downhill,NA
115315,Ingrid Stckl,F,24,165,64,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,NA
115657,Gnther Stranner,M,20,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
115657,Gnther Stranner,M,20,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
115657,Gnther Stranner,M,20,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ski Jumping,"Ski Jumping Men's Large Hill, Team",NA
115742,Georg Streitberger,M,28,185,94,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,NA
115742,Georg Streitberger,M,28,185,94,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,NA
115742,Georg Streitberger,M,32,185,94,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Downhill,NA
115742,Georg Streitberger,M,32,185,94,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,NA
115772,Otmar Striedinger,M,22,184,91,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Super G,NA
115772,Otmar Striedinger,M,22,184,91,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Combined,NA
115800,Claudia Strobl,F,26,165,63,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,NA
115801,Fritz Strobl,M,25,187,95,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,NA
115801,Fritz Strobl,M,29,187,95,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
115801,Fritz Strobl,M,29,187,95,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Super G,NA
115801,Fritz Strobl,M,33,187,95,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,NA
115823,Hubert Strolz,M,21,182,76,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
115823,Hubert Strolz,M,21,182,76,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Men's Slalom,NA
115823,Hubert Strolz,M,25,182,76,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Super G,NA
115823,Hubert Strolz,M,25,182,76,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Silver
115823,Hubert Strolz,M,25,182,76,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,Gold
115823,Hubert Strolz,M,29,182,76,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,NA
115823,Hubert Strolz,M,29,182,76,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
115823,Hubert Strolz,M,29,182,76,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,NA
115823,Hubert Strolz,M,29,182,76,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,NA
115845,"Kenneth ""Ken"" Strong",M,30,180,83,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
116402,Reinhold Sulzbacher,M,35,170,70,Austria-2,AUT,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,NA
116404,Klaus Sulzenbacher,M,19,186,67,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Nordic Combined,Nordic Combined Men's Individual,NA
116404,Klaus Sulzenbacher,M,23,186,67,Austria,AUT,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Team,Bronze
116404,Klaus Sulzenbacher,M,23,186,67,Austria,AUT,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,Silver
116404,Klaus Sulzenbacher,M,27,186,67,Austria,AUT,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Team,Bronze
116404,Klaus Sulzenbacher,M,27,186,67,Austria,AUT,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Individual,Bronze
116407,Cornelia Sulzer,F,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
116407,Cornelia Sulzer,F,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
116407,Cornelia Sulzer,F,24,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres,NA
116408,"Johann ""Hans"" Sulzer",M,18,175,83,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
116413,Christoph Sumann,M,26,182,80,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
116413,Christoph Sumann,M,26,182,80,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,NA
116413,Christoph Sumann,M,26,182,80,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
116413,Christoph Sumann,M,30,182,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
116413,Christoph Sumann,M,30,182,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
116413,Christoph Sumann,M,30,182,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
116413,Christoph Sumann,M,30,182,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Silver
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,NA
116413,Christoph Sumann,M,34,182,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
116413,Christoph Sumann,M,38,182,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
116413,Christoph Sumann,M,38,182,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
116413,Christoph Sumann,M,38,182,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 15 kilometres Mass Start,NA
116413,Christoph Sumann,M,38,182,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,NA
116413,Christoph Sumann,M,38,182,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
117218,Thomas Sykora,M,25,190,88,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Slalom,NA
117218,Thomas Sykora,M,29,190,88,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
117645,"Silvester ""Silvio"" Szybisti",M,26,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
117801,Andrea Tagwerker,F,17,170,69,Austria,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Women's Singles,NA
117801,Andrea Tagwerker,F,21,170,69,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,NA
117801,Andrea Tagwerker,F,23,170,69,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,Bronze
117801,Andrea Tagwerker,F,27,170,69,Austria,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,NA
118764,Martin Tauber,M,29,175,65,Austria,AUT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
118764,Martin Tauber,M,29,175,65,Austria,AUT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
118764,Martin Tauber,M,29,175,65,Austria,AUT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
119039,Kurt Teigl,M,26,NA,NA,Austria-1,AUT,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,NA
119158,Magnus Marnix Victor ten Kortenaar,M,27,189,93,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",NA
119158,Magnus Marnix Victor ten Kortenaar,M,27,189,93,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",NA
119158,Magnus Marnix Victor ten Kortenaar,M,27,189,93,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",NA
119619,Maria Elisabeth Theurl (-Walcher),F,21,164,53,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
119619,Maria Elisabeth Theurl (-Walcher),F,21,164,53,Austria,AUT,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
119619,Maria Elisabeth Theurl (-Walcher),F,31,164,53,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
119619,Maria Elisabeth Theurl (-Walcher),F,31,164,53,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
119619,Maria Elisabeth Theurl (-Walcher),F,31,164,53,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,NA
121707,Matthias Trattnig,M,22,185,96,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
121707,Matthias Trattnig,M,34,185,96,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
121894,Luca Tribondeau,M,17,181,74,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,NA
121940,Hannes Trinkl,M,26,183,90,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,NA
121940,Hannes Trinkl,M,26,183,90,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Super G,NA
121940,Hannes Trinkl,M,30,183,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
121966,Bernhard Tritscher,M,25,175,72,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
121966,Bernhard Tritscher,M,25,175,72,Austria,AUT,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
121967,Michael Tritscher,M,26,180,83,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
122474,Alexandra Tchi,F,20,180,78,Austria,AUT,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Women's Two,NA
123265,Stefan Ulmer,M,23,175,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123273,Martin Ulrich,M,24,188,95,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123273,Martin Ulrich,M,28,188,95,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123273,Martin Ulrich,M,32,188,95,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123363,Anton Unterkofler,M,30,186,85,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
123363,Anton Unterkofler,M,30,186,85,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,NA
123365,Gerhard Unterluggauer,M,21,177,93,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123365,Gerhard Unterluggauer,M,25,177,93,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123365,Gerhard Unterluggauer,M,37,177,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
123366,Hans Jrg Unterrainer,M,25,183,83,Austria,AUT,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Boardercross,NA
123400,Gerhard Urain,M,25,187,84,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
123400,Gerhard Urain,M,25,187,84,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
123400,Gerhard Urain,M,25,187,84,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
123400,Gerhard Urain,M,25,187,84,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
123400,Gerhard Urain,M,29,187,84,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
123400,Gerhard Urain,M,29,187,84,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
123400,Gerhard Urain,M,29,187,84,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
125123,Thomas Vanek,M,30,187,95,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
